warm-start from previous mshoot best
warm-start from previous fourbar best
x0(P19): CLτ 38.1% CLdq 16.7% | JW02 418.1 | JW06 1235.9/299.3 | s2s 4926.8 | 0604 164.5
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
BEST r0 nev=1813 J=0.8696 stiff=0.94 ref=1.55 fv_hip=0.436 fc_hip=0.124 fv_knee=0.0692 fc_knee=0.0886 solref=0.00951 imp0=0.549 arm_knee=0.0128 M_c=0.631 I_th=0.55 I_ca=1.42 dz_th=0.0204 dz_ca=0.104 tm=0.00115 c_qs=0.161 v0=39.9 o1_429=0.0845 o2_429=-0.0479 pre30=0.00215 [17.1m]
BEST r0 nev=1894 J=0.8696 stiff=0.942 ref=1.55 fv_hip=0.406 fc_hip=0.143 fv_knee=0.0696 fc_knee=0.077 solref=0.0101 imp0=0.559 arm_knee=0.013 M_c=0.634 I_th=0.55 I_ca=1.44 dz_th=0.0163 dz_ca=0.0989 tm=0.0012 c_qs=0.169 v0=40 o1_429=0.0869 o2_429=-0.0516 pre30=0.00229 [17.8m]
BEST r0 nev=1926 J=0.8695 stiff=0.902 ref=1.52 fv_hip=0.435 fc_hip=0.148 fv_knee=0.0695 fc_knee=0.0785 solref=0.0108 imp0=0.563 arm_knee=0.0135 M_c=0.661 I_th=0.552 I_ca=1.42 dz_th=0.0182 dz_ca=0.0952 tm=0.00102 c_qs=0.182 v0=40 o1_429=0.0821 o2_429=-0.0497 pre30=0.00118 [18.0m]
BEST r0 nev=1937 J=0.8691 stiff=0.9 ref=1.52 fv_hip=0.434 fc_hip=0.139 fv_knee=0.0738 fc_knee=0.0737 solref=0.0101 imp0=0.555 arm_knee=0.0133 M_c=0.66 I_th=0.551 I_ca=1.44 dz_th=0.02 dz_ca=0.102 tm=0.00112 c_qs=0.183 v0=40 o1_429=0.0853 o2_429=-0.0444 pre30=0.0165 [18.2m]
BEST r0 nev=2115 J=0.8691 stiff=0.894 ref=1.52 fv_hip=0.431 fc_hip=0.14 fv_knee=0.0714 fc_knee=0.0688 solref=0.0105 imp0=0.566 arm_knee=0.0132 M_c=0.657 I_th=0.555 I_ca=1.42 dz_th=0.0202 dz_ca=0.1 tm=0.00129 c_qs=0.178 v0=40 o1_429=0.0826 o2_429=-0.0535 pre30=0.00975 [19.8m]
BEST r0 nev=2270 J=0.8691 stiff=0.923 ref=1.51 fv_hip=0.425 fc_hip=0.137 fv_knee=0.0727 fc_knee=0.0714 solref=0.00996 imp0=0.554 arm_knee=0.0134 M_c=0.64 I_th=0.55 I_ca=1.43 dz_th=0.0154 dz_ca=0.0964 tm=0.00127 c_qs=0.182 v0=39.9 o1_429=0.0823 o2_429=-0.0485 pre30=0.00332 [21.1m]
BEST r0 nev=2285 J=0.8690 stiff=0.92 ref=1.52 fv_hip=0.431 fc_hip=0.141 fv_knee=0.0723 fc_knee=0.0725 solref=0.0102 imp0=0.555 arm_knee=0.0135 M_c=0.64 I_th=0.55 I_ca=1.43 dz_th=0.0188 dz_ca=0.0952 tm=0.00128 c_qs=0.181 v0=40 o1_429=0.0798 o2_429=-0.0483 pre30=0.00265 [21.3m]
BEST r0 nev=2324 J=0.8690 stiff=0.899 ref=1.51 fv_hip=0.432 fc_hip=0.139 fv_knee=0.0741 fc_knee=0.0678 solref=0.0101 imp0=0.556 arm_knee=0.0133 M_c=0.632 I_th=0.551 I_ca=1.42 dz_th=0.0189 dz_ca=0.0991 tm=0.00125 c_qs=0.18 v0=39.9 o1_429=0.0797 o2_429=-0.0477 pre30=0.00524 [21.5m]
BEST r0 nev=2392 J=0.8690 stiff=0.902 ref=1.51 fv_hip=0.432 fc_hip=0.137 fv_knee=0.0727 fc_knee=0.073 solref=0.01 imp0=0.554 arm_knee=0.0135 M_c=0.64 I_th=0.551 I_ca=1.42 dz_th=0.0177 dz_ca=0.097 tm=0.00121 c_qs=0.184 v0=40 o1_429=0.0771 o2_429=-0.0475 pre30=2.36e-05 [22.1m]
BEST r0 nev=2545 J=0.8689 stiff=0.906 ref=1.5 fv_hip=0.433 fc_hip=0.14 fv_knee=0.0725 fc_knee=0.0694 solref=0.01 imp0=0.556 arm_knee=0.0136 M_c=0.639 I_th=0.551 I_ca=1.41 dz_th=0.0153 dz_ca=0.097 tm=0.00126 c_qs=0.186 v0=40 o1_429=0.0812 o2_429=-0.0471 pre30=5.23e-05 [23.4m]
BEST r0 nev=2721 J=0.8689 stiff=0.9 ref=1.5 fv_hip=0.439 fc_hip=0.146 fv_knee=0.0708 fc_knee=0.0715 solref=0.0101 imp0=0.555 arm_knee=0.0135 M_c=0.65 I_th=0.552 I_ca=1.41 dz_th=0.0153 dz_ca=0.0956 tm=0.00122 c_qs=0.189 v0=40 o1_429=0.0819 o2_429=-0.047 pre30=9.1e-05 [25.0m]
BEST r0 nev=2959 J=0.8689 stiff=0.905 ref=1.5 fv_hip=0.443 fc_hip=0.145 fv_knee=0.0704 fc_knee=0.0683 solref=0.00998 imp0=0.553 arm_knee=0.0136 M_c=0.641 I_th=0.55 I_ca=1.42 dz_th=0.0157 dz_ca=0.0948 tm=0.00121 c_qs=0.187 v0=40 o1_429=0.0796 o2_429=-0.0469 pre30=0.00127 [27.1m]
BEST r0 nev=2996 J=0.8689 stiff=0.903 ref=1.5 fv_hip=0.449 fc_hip=0.149 fv_knee=0.0707 fc_knee=0.0714 solref=0.0101 imp0=0.553 arm_knee=0.0136 M_c=0.643 I_th=0.55 I_ca=1.42 dz_th=0.0165 dz_ca=0.0936 tm=0.00122 c_qs=0.188 v0=40 o1_429=0.0811 o2_429=-0.0485 pre30=0.0024 [27.3m]
BEST r0 nev=3050 J=0.8689 stiff=0.904 ref=1.5 fv_hip=0.442 fc_hip=0.145 fv_knee=0.0698 fc_knee=0.0691 solref=0.0102 imp0=0.555 arm_knee=0.0136 M_c=0.645 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0927 tm=0.00126 c_qs=0.189 v0=40 o1_429=0.0796 o2_429=-0.0469 pre30=0.000344 [27.8m]
BEST r0 nev=3606 J=0.8689 stiff=0.901 ref=1.5 fv_hip=0.438 fc_hip=0.14 fv_knee=0.0721 fc_knee=0.0688 solref=0.01 imp0=0.554 arm_knee=0.0137 M_c=0.642 I_th=0.55 I_ca=1.42 dz_th=0.0145 dz_ca=0.0933 tm=0.00121 c_qs=0.19 v0=40 o1_429=0.0813 o2_429=-0.0457 pre30=0.00195 [32.8m]
BEST r0 nev=3668 J=0.8689 stiff=0.902 ref=1.5 fv_hip=0.439 fc_hip=0.14 fv_knee=0.0717 fc_knee=0.0695 solref=0.01 imp0=0.553 arm_knee=0.0136 M_c=0.644 I_th=0.55 I_ca=1.42 dz_th=0.0147 dz_ca=0.0925 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.081 o2_429=-0.046 pre30=0.00235 [33.3m]
BEST r0 nev=3678 J=0.8689 stiff=0.899 ref=1.5 fv_hip=0.439 fc_hip=0.141 fv_knee=0.072 fc_knee=0.0688 solref=0.01 imp0=0.553 arm_knee=0.0136 M_c=0.642 I_th=0.55 I_ca=1.42 dz_th=0.0148 dz_ca=0.0929 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0809 o2_429=-0.0467 pre30=0.00388 [33.4m]
BEST r0 nev=3928 J=0.8689 stiff=0.9 ref=1.5 fv_hip=0.443 fc_hip=0.139 fv_knee=0.0712 fc_knee=0.0685 solref=0.0101 imp0=0.554 arm_knee=0.0137 M_c=0.644 I_th=0.55 I_ca=1.42 dz_th=0.0141 dz_ca=0.0932 tm=0.00123 c_qs=0.191 v0=40 o1_429=0.0812 o2_429=-0.0463 pre30=0.0035 [35.7m]
BEST r0 nev=4123 J=0.8689 stiff=0.9 ref=1.5 fv_hip=0.44 fc_hip=0.137 fv_knee=0.0716 fc_knee=0.068 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.646 I_th=0.55 I_ca=1.42 dz_th=0.0145 dz_ca=0.0931 tm=0.00126 c_qs=0.19 v0=40 o1_429=0.0813 o2_429=-0.0462 pre30=0.00267 [37.4m]
BEST r0 nev=4161 J=0.8688 stiff=0.9 ref=1.5 fv_hip=0.44 fc_hip=0.138 fv_knee=0.0716 fc_knee=0.0681 solref=0.0101 imp0=0.554 arm_knee=0.0137 M_c=0.645 I_th=0.55 I_ca=1.42 dz_th=0.0144 dz_ca=0.0928 tm=0.00125 c_qs=0.191 v0=40 o1_429=0.0816 o2_429=-0.0462 pre30=0.00239 [37.8m]
BEST r0 nev=4251 J=0.8688 stiff=0.899 ref=1.5 fv_hip=0.439 fc_hip=0.138 fv_knee=0.0718 fc_knee=0.068 solref=0.01 imp0=0.553 arm_knee=0.0137 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0147 dz_ca=0.093 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0821 o2_429=-0.0467 pre30=0.00333 [38.5m]
BEST r0 nev=4274 J=0.8688 stiff=0.898 ref=1.5 fv_hip=0.441 fc_hip=0.138 fv_knee=0.0718 fc_knee=0.0679 solref=0.0101 imp0=0.554 arm_knee=0.0137 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0147 dz_ca=0.0929 tm=0.00123 c_qs=0.191 v0=40 o1_429=0.0819 o2_429=-0.0463 pre30=0.00277 [38.8m]
BEST r0 nev=5230 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0928 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0824 o2_429=-0.0466 pre30=0.00274 [47.2m]
BEST r0 nev=5259 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.0721 fc_knee=0.067 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.646 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0926 tm=0.00122 c_qs=0.19 v0=40 o1_429=0.0825 o2_429=-0.0468 pre30=0.00279 [47.4m]
BEST r0 nev=5341 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.0721 fc_knee=0.067 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0467 pre30=0.00262 [48.1m]
BEST r0 nev=5352 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.067 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.015 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0468 pre30=0.00258 [48.3m]
BEST r0 nev=5394 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.0721 fc_knee=0.0671 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.646 I_th=0.55 I_ca=1.42 dz_th=0.015 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0824 o2_429=-0.0469 pre30=0.00264 [48.6m]
BEST r0 nev=5430 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.015 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0824 o2_429=-0.0468 pre30=0.00242 [48.9m]
BEST r0 nev=5435 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.646 I_th=0.55 I_ca=1.42 dz_th=0.015 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0467 pre30=0.00244 [49.0m]
BEST r0 nev=5574 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.646 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0928 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00227 [50.3m]
BEST r0 nev=5578 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.646 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0468 pre30=0.00218 [50.3m]
BEST r0 nev=5585 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.0719 fc_knee=0.067 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0928 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0468 pre30=0.00224 [50.3m]
BEST r0 nev=5621 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0468 pre30=0.00228 [50.6m]
BEST r0 nev=5687 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.0719 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00226 [51.3m]
BEST r0 nev=5761 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.439 fc_hip=0.136 fv_knee=0.072 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00232 [51.9m]
BEST r0 nev=5786 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.0719 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00219 [52.1m]
BEST r0 nev=5845 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.0719 fc_knee=0.0669 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00216 [52.6m]
BEST r0 nev=5890 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0667 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0151 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.002 [53.0m]
BEST r0 nev=5899 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0719 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00213 [53.1m]
BEST r0 nev=5975 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0719 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.002 [53.7m]
BEST r0 nev=6026 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.0718 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00184 [54.2m]
BEST r0 nev=6044 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.136 fv_knee=0.0718 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00178 [54.3m]
BEST r0 nev=6063 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.441 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00165 [54.6m]
BEST r0 nev=6066 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00165 [54.6m]
BEST r0 nev=6069 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0668 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00182 [54.6m]
BEST r0 nev=6093 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0667 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.647 I_th=0.55 I_ca=1.42 dz_th=0.0152 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00183 [54.9m]
BEST r0 nev=6176 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0666 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00167 [55.6m]
BEST r0 nev=6203 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0667 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00172 [55.8m]
BEST r0 nev=6210 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.441 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0666 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00164 [55.8m]
BEST r0 nev=6213 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0667 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0823 o2_429=-0.0469 pre30=0.00167 [55.8m]
BEST r0 nev=6485 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0666 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00173 [58.3m]
BEST r0 nev=6540 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0666 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00164 [58.8m]
BEST r0 nev=6570 J=0.8688 stiff=0.897 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0665 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0468 pre30=0.00171 [59.1m]
BEST r0 nev=6571 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0666 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00158 [59.1m]
BEST r0 nev=6614 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0665 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.0016 [59.4m]
BEST r0 nev=6617 J=0.8688 stiff=0.897 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0665 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.0017 [59.4m]
BEST r0 nev=6798 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0665 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00163 [61.1m]
BEST r0 nev=6912 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00157 [62.1m]
BEST r0 nev=6966 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0718 fc_knee=0.0665 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00153 [62.6m]
BEST r0 nev=7152 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00151 [64.2m]
BEST r0 nev=7217 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.649 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00149 [64.8m]
BEST r0 nev=7268 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00148 [65.3m]
BEST r0 nev=7276 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00154 [65.3m]
BEST r0 nev=7295 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.648 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0926 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00146 [65.5m]
BEST r0 nev=7353 J=0.8688 stiff=0.898 ref=1.51 fv_hip=0.44 fc_hip=0.135 fv_knee=0.0717 fc_knee=0.0664 solref=0.0101 imp0=0.554 arm_knee=0.0136 M_c=0.649 I_th=0.55 I_ca=1.42 dz_th=0.0153 dz_ca=0.0927 tm=0.00123 c_qs=0.19 v0=40 o1_429=0.0822 o2_429=-0.0469 pre30=0.00148 [66.0m]
